Centre Image, Left Image, Right Image, Steering Angle, Throttle, Brake, Speed
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_41_59_818.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_41_59_818.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_41_59_818.jpg, 0, 1, 0, 30.1903
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_41_59_931.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_41_59_931.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_41_59_931.jpg, 0, 1, 0, 30.19026
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_00_045.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_00_045.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_00_045.jpg, 0, 1, 0, 30.19029
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_00_159.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_00_159.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_00_159.jpg, 0, 1, 0, 30.19028
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_00_263.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_00_263.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_00_263.jpg, 0, 1, 0, 30.19029
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_00_377.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_00_377.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_00_377.jpg, 0, 1, 0, 30.19032
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_00_492.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_00_492.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_00_492.jpg, 0, 1, 0, 30.19036
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_00_606.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_00_606.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_00_606.jpg, 0, 1, 0, 30.19029
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_00_719.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_00_719.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_00_719.jpg, 0.05127883, 1, 0, 30.18963
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_00_830.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_00_830.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_00_830.jpg, 0.3850257, 1, 0, 30.15848
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_00_934.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_00_934.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_00_934.jpg, 0.07361627, 1, 0, 30.19176
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_01_039.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_01_039.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_01_039.jpg, 0, 1, 0, 30.18984
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_01_147.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_01_147.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_01_147.jpg, 0, 1, 0, 30.19078
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_01_254.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_01_254.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_01_254.jpg, 0, 1, 0, 30.1905
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_01_361.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_01_361.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_01_361.jpg, 0.04871106, 1, 0, 30.18963
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_01_466.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_01_466.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_01_466.jpg, 0.4107993, 1, 0, 30.1545
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_01_570.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_01_570.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_01_570.jpg, 0.09735632, 1, 0, 30.19168
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_01_686.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_01_686.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_01_686.jpg, 0, 1, 0, 30.18838
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_01_786.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_01_786.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_01_786.jpg, 0.3021777, 1, 0, 30.17207
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_01_896.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_01_896.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_01_896.jpg, 0.1532571, 1, 0, 30.19083
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_01_997.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_01_997.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_01_997.jpg, 0, 1, 0, 30.18986
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_02_109.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_02_109.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_02_109.jpg, 0.2383196, 1, 0, 30.17947
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_02_223.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_02_223.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_02_223.jpg, 0.3108037, 1, 0, 30.18187
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_02_340.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_02_340.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_02_340.jpg, 0.08670545, 1, 0, 30.18856
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_02_449.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_02_449.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_02_449.jpg, 0.4138706, 1, 0, 30.16162
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_02_571.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_02_571.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_02_571.jpg, 0.1828523, 1, 0, 30.19242
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_02_688.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_02_688.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_02_688.jpg, 0.2984641, 1, 0, 30.18674
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_02_789.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_02_789.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_02_789.jpg, 0.3194361, 1, 0, 30.18398
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_02_890.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_02_890.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_02_890.jpg, 0.2954521, 1, 0, 30.18981
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_02_993.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_02_993.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_02_993.jpg, 0.3399682, 1, 0, 30.18376
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_03_098.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_03_098.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_03_098.jpg, 0.3268011, 1, 0, 30.18657
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_03_201.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_03_201.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_03_201.jpg, 0.02012873, 1, 0, 30.19069
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_03_301.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_03_301.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_03_301.jpg, 0.1717022, 1, 0, 30.18701
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_03_402.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_03_402.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_03_402.jpg, 0.1260538, 1, 0, 30.19164
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_03_507.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_03_507.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_03_507.jpg, 0, 1, 0, 30.18996
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_03_615.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_03_615.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_03_615.jpg, 0, 1, 0, 30.1902
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_03_740.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_03_740.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_03_740.jpg, 0.2137349, 1, 0, 30.17869
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_03_850.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_03_850.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_03_850.jpg, 0.1702015, 1, 0, 30.18987
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_03_961.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_03_961.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_03_961.jpg, 0.3025675, 1, 0, 30.17841
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_04_076.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_04_076.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_04_076.jpg, 0.1691194, 1, 0, 30.19282
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_04_189.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_04_189.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_04_189.jpg, 0.5085182, 1, 0, 30.1557
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_04_305.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_04_305.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_04_305.jpg, 0.1626992, 1, 0, 30.19136
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_04_422.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_04_422.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_04_422.jpg, 0, 1, 0, 30.18879
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_04_540.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_04_540.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_04_540.jpg, 0, 1, 0, 30.19021
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_04_641.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_04_641.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_04_641.jpg, 0, 1, 0, 30.19029
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_04_742.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_04_742.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_04_742.jpg, 0, 1, 0, 30.19034
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_04_844.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_04_844.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_04_844.jpg, 0, 1, 0, 30.19029
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_04_961.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_04_961.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_04_961.jpg, 0, 1, 0, 30.19029
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_05_069.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_05_069.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_05_069.jpg, 0, 1, 0, 30.18954
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_05_181.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_05_181.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_05_181.jpg, 0.3355801, 1, 0, 30.16332
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_05_300.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_05_300.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_05_300.jpg, 0, 1, 0, 30.18839
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_05_412.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_05_412.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_05_412.jpg, 0, 1, 0, 30.19001
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_05_526.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_05_526.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_05_526.jpg, 0, 1, 0, 30.19029
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_05_639.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_05_639.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_05_639.jpg, 0, 1, 0, 30.18993
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_05_749.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_05_749.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_05_749.jpg, 0, 1, 0, 30.1902
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_05_855.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_05_855.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_05_855.jpg, 0, 1, 0, 30.18994
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_05_968.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_05_968.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_05_968.jpg, 0.1728687, 1, 0, 30.18066
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_06_081.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_06_081.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_06_081.jpg, 0.2447498, 1, 0, 30.18471
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_06_199.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_06_199.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_06_199.jpg, 0, 1, 0, 30.18877
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_06_310.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_06_310.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_06_310.jpg, 0, 1, 0, 30.19031
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_06_414.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_06_414.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_06_414.jpg, 0, 1, 0, 30.19042
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_06_529.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_06_529.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_06_529.jpg, 0, 1, 0, 30.19029
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_06_630.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_06_630.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_06_630.jpg, 0, 1, 0, 30.19047
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_06_744.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_06_744.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_06_744.jpg, -0.3414359, 1, 0, 30.1643
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_06_856.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_06_856.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_06_856.jpg, -0.1913345, 1, 0, 30.19101
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_06_969.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_06_969.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_06_969.jpg, 0, 1, 0, 30.18981
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_07_074.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_07_074.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_07_074.jpg, 0, 1, 0, 30.18974
